usage_id,customer_id,usage_date,data_used_gb,call_minutes,network_type,High/Normal  Usage
11518,99,13-05-2022,3.16,258,5G,Normal Usage
11519,429,25-02-2024,3.39,269,4G,Normal Usage
11520,375,15-06-2022,0.13,33,5G,Normal Usage
11521,73,09-01-2023,0.62,237,4G,Normal Usage
11522,437,08-01-2023,0.8,178,5G,Normal Usage
11523,486,15-03-2024,1.98,103,4G,Normal Usage
11524,122,23-04-2023,0.39,28,4G,Normal Usage
11525,30,25-01-2024,0.36,226,5G,Normal Usage
11526,188,24-04-2023,7.2,231,5G,Normal Usage
11527,364,11-04-2024,4.08,116,4G,Normal Usage
11528,354,12-10-2023,0.5,206,5G,Normal Usage
11529,288,14-08-2023,1.3,184,4G,Normal Usage
11530,451,13-11-2023,1.1,137,5G,Normal Usage
11531,195,27-09-2023,3.91,163,4G,Normal Usage
11532,156,19-11-2023,1.78,74,4G,Normal Usage
11533,172,27-10-2022,0.34,232,4G,Normal Usage
11534,335,23-03-2022,3.36,283,4G,Normal Usage
11535,41,28-03-2022,1.26,254,4G,Normal Usage
11536,63,13-08-2022,0.76,8,4G,Normal Usage
11537,23,16-01-2022,1.18,202,4G,Normal Usage
11538,360,01-04-2024,1.72,90,4G,Normal Usage
11539,75,24-12-2022,1.05,149,4G,Normal Usage
11540,48,12-06-2022,0.69,175,5G,Normal Usage
11541,160,02-09-2023,1.27,32,4G,Normal Usage
11542,313,30-10-2023,0.05,183,5G,Normal Usage
11543,118,29-05-2023,3.7,156,5G,Normal Usage
11544,100,16-12-2022,0.47,52,4G,Normal Usage
11545,380,12-11-2023,0.11,295,5G,Normal Usage
11546,417,09-04-2023,2.65,201,4G,Normal Usage
11547,408,06-04-2024,3.72,273,4G,Normal Usage
11548,167,16-04-2024,4.2,174,4G,Normal Usage
11549,290,10-01-2023,1.7,243,4G,Normal Usage
11550,440,02-04-2022,0.57,268,5G,Normal Usage
11551,156,30-06-2022,3.34,73,4G,Normal Usage
11552,421,13-01-2024,3.01,95,4G,Normal Usage
11553,7,28-10-2022,0.71,172,5G,Normal Usage
11554,196,22-10-2023,5.84,154,4G,Normal Usage
11555,421,02-03-2024,0.28,182,4G,Normal Usage
11556,56,08-07-2022,10.14,288,4G,High Usage
11557,321,08-05-2024,4.92,257,5G,Normal Usage
11558,193,11-05-2024,2.91,74,5G,Normal Usage
11559,47,10-11-2022,6.98,173,4G,Normal Usage
11560,148,08-05-2023,3.2,230,4G,Normal Usage
11561,275,08-05-2022,0.53,246,4G,Normal Usage
11562,157,03-06-2023,1.46,160,4G,Normal Usage
11563,202,02-03-2023,0.19,185,5G,Normal Usage
11564,444,13-07-2023,1.23,142,4G,Normal Usage
11565,402,19-07-2023,3.38,281,4G,Normal Usage
11566,476,06-07-2022,1.22,127,5G,Normal Usage
11567,419,04-07-2023,1,165,5G,Normal Usage
11568,427,29-03-2023,2.26,26,4G,Normal Usage
11569,495,16-04-2023,5.14,245,4G,Normal Usage
11570,479,08-01-2024,0.12,134,4G,Normal Usage
11571,475,19-07-2023,1.22,201,4G,Normal Usage
11572,126,12-08-2022,0.43,20,4G,Normal Usage
11573,395,03-06-2022,2.97,78,4G,Normal Usage
11574,305,14-07-2023,0.28,157,5G,Normal Usage
11575,369,17-12-2022,2.73,93,5G,Normal Usage
11576,294,27-05-2022,0.84,7,4G,Normal Usage
11577,64,30-07-2023,0.55,258,4G,Normal Usage
11578,325,15-12-2022,6.89,54,5G,Normal Usage
11579,392,01-07-2022,0.05,35,5G,Normal Usage
11580,418,29-09-2023,1.44,5,5G,Normal Usage
11581,176,28-06-2022,0.05,41,4G,Normal Usage
11582,116,08-02-2022,1.65,49,4G,Normal Usage
11583,440,11-02-2024,1.74,111,5G,Normal Usage
11584,204,12-06-2024,0.97,145,4G,Normal Usage
11585,486,03-01-2022,0.35,229,4G,Normal Usage
11586,321,05-03-2022,1.18,210,4G,Normal Usage
11587,31,29-01-2022,2.79,29,5G,Normal Usage
11588,388,07-01-2023,3.81,294,4G,Normal Usage
11589,113,07-06-2023,1.89,115,5G,Normal Usage
11590,365,07-04-2022,2.23,225,4G,Normal Usage
11591,434,19-05-2024,0.56,58,5G,Normal Usage
11592,325,18-03-2023,0.85,75,4G,Normal Usage
11593,414,22-07-2022,0.44,215,4G,Normal Usage
11594,376,15-02-2023,0.72,131,5G,Normal Usage
11595,344,21-01-2022,0.64,80,5G,Normal Usage
11596,443,05-07-2023,1.83,66,5G,Normal Usage
11597,67,05-01-2024,2.07,229,4G,Normal Usage
11598,75,12-04-2022,7.25,276,4G,Normal Usage
11599,45,15-02-2022,0.54,71,4G,Normal Usage
11600,260,07-03-2022,2.57,208,4G,Normal Usage
11601,154,26-08-2023,4.25,271,5G,Normal Usage
11602,155,13-06-2022,2.05,143,4G,Normal Usage
11603,430,21-04-2022,0.74,250,4G,Normal Usage
11604,363,04-12-2022,0.76,283,4G,Normal Usage
11605,448,03-05-2022,0.1,178,4G,Normal Usage
11606,475,06-12-2023,0.91,79,5G,Normal Usage
11607,234,23-03-2023,3.41,56,4G,Normal Usage
11608,51,03-09-2023,0.12,173,4G,Normal Usage
11609,306,18-10-2022,0.62,237,5G,Normal Usage
11610,262,02-11-2023,3.06,165,4G,Normal Usage
11611,315,16-02-2023,3.82,83,4G,Normal Usage
11612,125,07-09-2023,1.52,47,4G,Normal Usage
11613,399,15-06-2024,2.99,126,4G,Normal Usage
11614,245,08-10-2022,1.23,168,4G,Normal Usage
11615,30,12-02-2022,0.44,66,4G,Normal Usage
11616,426,01-05-2023,1.27,193,4G,Normal Usage
11617,485,19-08-2023,2.17,154,4G,Normal Usage
11618,122,04-12-2023,7.39,159,4G,Normal Usage
11619,125,20-02-2022,0.18,183,4G,Normal Usage
11620,37,16-06-2024,1.77,265,5G,Normal Usage
11621,170,29-07-2022,1,167,4G,Normal Usage
11622,124,06-05-2022,1.77,144,5G,Normal Usage
11623,357,07-05-2023,0.06,185,4G,Normal Usage
11624,35,24-05-2023,0.94,261,4G,Normal Usage
11625,87,04-08-2023,4.29,273,4G,Normal Usage
11626,134,16-02-2024,2.02,222,5G,Normal Usage
11627,196,15-09-2022,1.5,41,4G,Normal Usage
11628,274,07-07-2022,0.84,3,4G,Normal Usage
11629,201,18-08-2022,0.88,275,5G,Normal Usage
11630,369,08-07-2022,1.21,283,5G,Normal Usage
11631,285,19-02-2023,4.51,192,4G,Normal Usage
11632,77,10-01-2022,8.54,103,5G,Normal Usage
11633,59,24-04-2022,1.44,246,5G,Normal Usage
11634,431,17-03-2022,1.25,299,4G,Normal Usage
11635,126,07-11-2023,4.69,22,4G,Normal Usage
11636,500,17-05-2023,1.39,12,4G,Normal Usage
11637,401,26-03-2022,2.01,143,4G,Normal Usage
11638,109,18-02-2022,0.66,217,5G,Normal Usage
11639,224,10-05-2023,3.4,182,4G,Normal Usage
11640,496,17-04-2024,1.9,241,4G,Normal Usage
11641,278,20-11-2023,4.14,192,5G,Normal Usage
11642,68,22-01-2023,3.79,271,4G,Normal Usage
11643,69,24-01-2023,0.61,164,5G,Normal Usage
11644,165,06-08-2022,3.14,179,5G,Normal Usage
11645,489,02-12-2023,4.02,116,5G,Normal Usage
11646,305,12-12-2022,1.06,265,5G,Normal Usage
11647,397,18-08-2022,0.47,37,4G,Normal Usage
11648,162,12-09-2022,0.01,43,4G,Normal Usage
11649,365,24-08-2022,1.5,73,4G,Normal Usage
11650,342,26-01-2022,1.09,225,4G,Normal Usage
11651,309,07-08-2023,2.02,12,4G,Normal Usage
11652,379,18-09-2022,0.52,11,4G,Normal Usage
11653,343,05-02-2024,4.91,49,5G,Normal Usage
11654,435,28-09-2022,0.75,248,5G,Normal Usage
11655,387,03-05-2022,0.64,118,4G,Normal Usage
11656,42,18-10-2023,1.64,56,4G,Normal Usage
11657,354,14-09-2022,1.73,181,4G,Normal Usage
11658,416,18-10-2023,0.61,263,5G,Normal Usage
11659,109,25-02-2023,0.79,105,4G,Normal Usage
11660,51,16-09-2022,0.46,190,4G,Normal Usage
11661,250,16-02-2022,3.17,136,4G,Normal Usage
11662,497,12-05-2024,3.68,187,4G,Normal Usage
11663,341,09-06-2023,1.55,119,5G,Normal Usage
11664,430,06-06-2024,3.13,241,4G,Normal Usage
11665,383,27-07-2022,3.33,71,4G,Normal Usage
11666,492,07-11-2022,0.37,242,5G,Normal Usage
11667,21,17-01-2024,8.47,130,5G,Normal Usage
11668,300,29-05-2022,4.3,268,5G,Normal Usage
11669,139,13-04-2024,0.57,51,4G,Normal Usage
11670,359,14-03-2023,0.51,61,4G,Normal Usage
11671,324,04-06-2022,0.34,118,4G,Normal Usage
11672,499,09-11-2023,0.37,263,4G,Normal Usage
11673,385,31-03-2022,3.45,238,4G,Normal Usage
11674,92,29-11-2023,1.59,254,4G,Normal Usage
11675,447,09-04-2024,3.82,172,4G,Normal Usage
11676,280,24-12-2022,3.43,236,5G,Normal Usage
11677,125,23-06-2022,2.32,94,4G,Normal Usage
11678,483,05-08-2022,2.9,56,5G,Normal Usage
11679,397,01-04-2023,0.05,66,4G,Normal Usage
11680,111,15-02-2024,0.93,45,4G,Normal Usage
11681,354,01-09-2023,2.54,93,4G,Normal Usage
11682,139,21-09-2023,0.02,137,5G,Normal Usage
11683,484,18-07-2022,0.08,92,4G,Normal Usage
11684,435,11-04-2024,4.77,231,5G,Normal Usage
11685,273,01-05-2023,2.88,48,4G,Normal Usage
11686,99,17-06-2023,0.77,22,5G,Normal Usage
11687,252,19-07-2022,2.91,61,4G,Normal Usage
11688,338,06-01-2023,3.93,266,5G,Normal Usage
11689,104,02-05-2024,0.92,117,4G,Normal Usage
11690,214,24-03-2023,0.09,87,5G,Normal Usage
11691,249,05-09-2022,6.75,88,4G,Normal Usage
11692,152,27-02-2024,1.06,54,4G,Normal Usage
11693,250,21-09-2022,0.28,152,5G,Normal Usage
11694,275,27-02-2022,1.69,238,4G,Normal Usage
11695,165,29-10-2022,3.66,264,4G,Normal Usage
11696,487,31-01-2022,0.63,267,5G,Normal Usage
11697,341,13-05-2023,0.79,112,4G,Normal Usage
11698,8,06-09-2022,0.7,165,4G,Normal Usage
11699,284,28-08-2023,11.97,155,4G,High Usage
11700,5,16-02-2024,0.55,7,5G,Normal Usage
11701,145,28-09-2022,2.14,201,4G,Normal Usage
11702,101,29-08-2023,6.48,216,4G,Normal Usage
11703,164,28-10-2023,0.4,291,5G,Normal Usage
11704,374,29-01-2023,8.84,49,5G,Normal Usage
11705,147,07-03-2024,7.37,106,5G,Normal Usage
11706,64,17-05-2023,5.4,8,5G,Normal Usage
11707,91,15-08-2023,0.6,232,4G,Normal Usage
11708,117,14-03-2024,2.51,187,4G,Normal Usage
11709,354,25-03-2022,3.58,109,4G,Normal Usage
11710,267,31-12-2022,10.68,144,5G,High Usage
11711,310,04-06-2024,0.5,227,5G,Normal Usage
11712,173,03-07-2023,3.63,113,5G,Normal Usage
11713,47,08-12-2022,1.03,62,4G,Normal Usage
11714,140,18-04-2024,0.48,274,4G,Normal Usage
11715,246,11-02-2023,1.37,123,4G,Normal Usage
11716,149,01-03-2023,3.95,85,4G,Normal Usage
11717,246,14-01-2024,1.56,69,5G,Normal Usage
11718,395,03-04-2022,1.93,46,4G,Normal Usage
11719,487,27-04-2024,13.33,198,4G,High Usage
11720,476,06-09-2023,1.27,200,5G,Normal Usage
11721,5,16-02-2023,2.39,275,4G,Normal Usage
11722,465,08-03-2023,1.14,36,4G,Normal Usage
11723,184,09-11-2023,1.25,202,4G,Normal Usage
11724,20,08-06-2022,2.97,129,5G,Normal Usage
11725,425,14-01-2022,6.95,291,5G,Normal Usage
11726,46,08-01-2023,1.95,63,4G,Normal Usage
11727,12,13-08-2022,3.66,262,4G,Normal Usage
11728,70,20-05-2023,0.23,119,4G,Normal Usage
11729,17,14-03-2022,0.59,277,4G,Normal Usage
11730,371,06-09-2022,1.74,201,4G,Normal Usage
11731,147,26-05-2023,0.05,45,4G,Normal Usage
11732,154,26-08-2023,0.73,167,4G,Normal Usage
11733,304,04-08-2022,1.82,109,5G,Normal Usage
11734,108,25-08-2023,0.04,45,4G,Normal Usage
11735,236,25-06-2023,0.77,211,4G,Normal Usage
11736,308,27-03-2024,1.8,27,4G,Normal Usage
11737,352,08-08-2022,2.13,86,4G,Normal Usage
11738,70,19-04-2024,6.5,290,4G,Normal Usage
11739,183,28-12-2023,2.59,156,4G,Normal Usage
11740,250,09-08-2022,1.34,264,5G,Normal Usage
11741,228,24-01-2023,6.66,264,5G,Normal Usage
11742,102,08-07-2023,3.84,21,5G,Normal Usage
11743,75,09-10-2023,0.56,255,4G,Normal Usage
11744,417,11-02-2022,0.35,190,5G,Normal Usage
11745,446,07-11-2023,2.82,231,4G,Normal Usage
11746,216,22-05-2024,2.05,185,5G,Normal Usage
11747,407,10-10-2022,3.9,182,4G,Normal Usage
11748,399,27-02-2022,3.36,201,4G,Normal Usage
11749,411,24-03-2024,2.45,64,4G,Normal Usage
11750,203,13-04-2024,10.74,42,5G,High Usage
11751,192,21-06-2023,1.91,220,5G,Normal Usage
11752,249,14-03-2022,0.3,16,5G,Normal Usage
11753,499,03-06-2024,4.4,284,4G,Normal Usage
11754,242,09-05-2022,0.73,182,4G,Normal Usage
11755,465,22-08-2023,3.75,43,5G,Normal Usage
11756,179,21-04-2024,7.87,187,4G,Normal Usage
11757,437,02-03-2023,2.98,262,5G,Normal Usage
11758,462,27-10-2023,2.27,173,4G,Normal Usage
11759,219,25-11-2023,1.54,53,4G,Normal Usage
11760,82,05-05-2022,1.13,219,5G,Normal Usage
11761,92,08-03-2022,1.09,45,4G,Normal Usage
11762,435,06-01-2022,2.53,259,5G,Normal Usage
11763,175,29-09-2023,3.48,194,4G,Normal Usage
11764,239,10-11-2022,2.84,60,5G,Normal Usage
11765,260,22-11-2022,0.55,165,4G,Normal Usage
11766,391,19-07-2023,1.7,159,5G,Normal Usage
11767,365,01-08-2023,3.92,150,4G,Normal Usage
11768,163,05-04-2024,1.61,110,4G,Normal Usage
11769,48,21-05-2023,1.92,36,4G,Normal Usage
11770,329,23-03-2022,3.69,2,5G,Normal Usage
11771,328,22-08-2023,2.71,12,4G,Normal Usage
11772,116,02-01-2022,1.32,161,4G,Normal Usage
11773,429,23-07-2022,5.64,263,5G,Normal Usage
11774,337,24-10-2023,0.44,82,4G,Normal Usage
11775,337,15-03-2024,13.52,264,4G,High Usage
11776,369,08-02-2023,0.32,218,4G,Normal Usage
11777,225,13-04-2022,0.04,145,5G,Normal Usage
11778,352,20-06-2023,5.52,297,4G,Normal Usage
11779,328,03-01-2023,0.7,296,4G,Normal Usage
11780,147,31-07-2022,3.27,160,5G,Normal Usage
11781,63,31-07-2023,4.17,228,5G,Normal Usage
11782,294,28-07-2022,4.9,233,4G,Normal Usage
11783,323,02-02-2024,11.95,88,5G,High Usage
11784,443,15-06-2024,0.87,214,5G,Normal Usage
11785,325,27-04-2022,3.1,96,4G,Normal Usage
11786,13,20-09-2023,0.31,212,5G,Normal Usage
11787,431,19-01-2024,1.31,99,4G,Normal Usage
11788,494,23-04-2023,4.71,144,4G,Normal Usage
11789,189,15-04-2022,1.15,9,4G,Normal Usage
11790,287,10-05-2023,2.24,43,4G,Normal Usage
11791,208,10-02-2024,1.75,250,4G,Normal Usage
11792,114,15-02-2022,2.6,226,5G,Normal Usage
11793,480,02-04-2024,9.02,248,4G,Normal Usage
11794,22,27-11-2022,0.14,168,4G,Normal Usage
11795,349,04-08-2022,2.13,129,4G,Normal Usage
11796,214,07-05-2023,4.97,18,5G,Normal Usage
11797,171,23-03-2024,1.64,234,4G,Normal Usage
11798,323,24-04-2024,0.2,0,4G,Normal Usage
11799,54,25-03-2023,2.06,129,4G,Normal Usage
11800,394,20-06-2023,1.01,26,5G,Normal Usage
11801,298,26-05-2023,0.42,1,4G,Normal Usage
11802,320,03-04-2023,4.73,249,5G,Normal Usage
11803,126,01-07-2023,1.84,221,4G,Normal Usage
11804,277,20-06-2023,6.77,137,4G,Normal Usage
11805,464,24-06-2023,4.1,274,4G,Normal Usage
11806,204,29-04-2023,2.95,140,5G,Normal Usage
11807,194,16-01-2022,0.01,255,4G,Normal Usage
11808,169,25-07-2023,1.4,94,4G,Normal Usage
11809,152,31-08-2022,0.55,172,4G,Normal Usage
11810,35,26-07-2022,6.04,56,4G,Normal Usage
11811,184,28-09-2022,0.48,101,4G,Normal Usage
11812,286,31-01-2024,0.84,168,5G,Normal Usage
11813,57,18-02-2024,1.82,69,4G,Normal Usage
11814,222,06-12-2023,0.76,48,4G,Normal Usage
11815,303,26-04-2024,0.59,4,4G,Normal Usage
11816,163,31-12-2023,2.29,201,4G,Normal Usage
11817,19,25-04-2022,0.23,201,4G,Normal Usage
11818,370,03-08-2023,0.15,178,4G,Normal Usage
11819,264,26-10-2022,1.16,56,5G,Normal Usage
11820,282,16-04-2024,3.19,185,4G,Normal Usage
11821,113,28-04-2023,2.02,91,5G,Normal Usage
11822,488,01-02-2023,1.37,291,4G,Normal Usage
11823,327,29-01-2023,2.09,226,4G,Normal Usage
11824,30,16-03-2022,1.14,111,5G,Normal Usage
11825,135,27-04-2023,6.88,147,5G,Normal Usage
11826,67,13-04-2022,0.14,268,4G,Normal Usage
11827,65,24-10-2022,2.8,202,4G,Normal Usage
11828,292,27-06-2022,5.55,55,4G,Normal Usage
11829,25,03-08-2022,4.07,184,4G,Normal Usage
11830,37,11-11-2022,0.51,53,4G,Normal Usage
11831,1,08-02-2022,0.88,36,5G,Normal Usage
11832,399,16-09-2022,3.16,210,4G,Normal Usage
11833,37,17-12-2023,0.22,292,4G,Normal Usage
11834,141,07-01-2022,4.18,269,4G,Normal Usage
11835,232,18-02-2022,3.17,219,4G,Normal Usage
11836,136,22-06-2023,3.27,227,4G,Normal Usage
11837,389,10-06-2022,0.26,210,4G,Normal Usage
11838,188,18-05-2024,3.16,297,5G,Normal Usage
11839,128,25-06-2022,2.85,0,4G,Normal Usage
11840,201,14-08-2023,4.44,22,5G,Normal Usage
11841,127,02-01-2022,0.11,283,4G,Normal Usage
11842,257,13-06-2024,0.06,187,5G,Normal Usage
11843,164,31-03-2023,1.17,17,5G,Normal Usage
11844,35,06-10-2023,0.4,48,5G,Normal Usage
11845,194,03-10-2022,2.04,46,5G,Normal Usage
11846,191,13-05-2023,6.23,114,4G,Normal Usage
11847,104,21-09-2023,1.24,38,5G,Normal Usage
11848,23,07-11-2023,4.66,216,5G,Normal Usage
11849,265,10-03-2024,0,209,4G,Normal Usage
11850,290,28-01-2022,0.46,261,4G,Normal Usage
11851,430,29-11-2022,0.08,210,4G,Normal Usage
11852,462,01-01-2022,0.99,52,4G,Normal Usage
11853,384,07-07-2022,5.97,280,4G,Normal Usage
11854,260,25-02-2022,0.25,132,4G,Normal Usage
11855,414,01-07-2023,2.33,263,4G,Normal Usage
11856,479,22-04-2022,1.5,294,5G,Normal Usage
11857,358,08-03-2024,6.97,110,4G,Normal Usage
11858,75,06-11-2022,0.33,42,5G,Normal Usage
11859,355,05-02-2022,0.6,237,4G,Normal Usage
11860,72,15-03-2023,0.07,246,4G,Normal Usage
11861,259,30-12-2023,1.42,3,4G,Normal Usage
11862,398,15-08-2023,0.81,172,4G,Normal Usage
11863,188,05-04-2024,5.1,192,4G,Normal Usage
11864,461,18-08-2023,2.32,2,4G,Normal Usage
11865,173,31-07-2023,2.38,277,4G,Normal Usage
11866,480,21-11-2022,1.9,55,4G,Normal Usage
11867,290,02-10-2023,0.24,273,4G,Normal Usage
11868,45,03-11-2022,1.47,175,4G,Normal Usage
11869,61,18-06-2023,19.03,115,4G,High Usage
11870,83,29-12-2023,4.51,83,4G,Normal Usage
11871,123,11-09-2023,5.6,158,4G,Normal Usage
11872,358,19-04-2022,4.33,285,4G,Normal Usage
11873,16,07-01-2023,0.27,79,4G,Normal Usage
11874,66,23-12-2022,0.65,65,4G,Normal Usage
11875,424,30-06-2022,0.01,208,4G,Normal Usage
11876,145,22-12-2022,0.9,9,4G,Normal Usage
11877,375,07-11-2023,0.29,198,4G,Normal Usage
11878,162,09-03-2022,1.6,58,4G,Normal Usage
11879,234,19-10-2022,2.83,233,4G,Normal Usage
11880,380,23-11-2023,5.19,243,5G,Normal Usage
11881,144,30-06-2022,3.46,53,5G,Normal Usage
11882,358,11-04-2023,6.98,8,4G,Normal Usage
11883,188,10-03-2023,0.14,100,5G,Normal Usage
11884,322,09-04-2023,0.03,294,4G,Normal Usage
11885,450,12-11-2023,2.71,202,4G,Normal Usage
11886,474,18-06-2023,0.85,152,5G,Normal Usage
11887,13,07-03-2022,0.73,109,5G,Normal Usage
11888,184,21-01-2022,1,265,4G,Normal Usage
11889,111,04-09-2023,0.79,151,4G,Normal Usage
11890,415,19-01-2023,1.79,82,4G,Normal Usage
11891,290,22-03-2024,1.45,133,4G,Normal Usage
11892,295,07-09-2023,1.8,159,4G,Normal Usage
11893,451,13-07-2023,2.79,38,4G,Normal Usage
11894,392,08-02-2022,1.22,175,5G,Normal Usage
11895,215,12-10-2022,0.72,12,4G,Normal Usage
11896,462,01-04-2024,0.45,66,5G,Normal Usage
11897,120,25-08-2023,1.07,247,4G,Normal Usage
11898,382,20-08-2023,3.39,40,4G,Normal Usage
11899,55,24-02-2024,3.53,183,4G,Normal Usage
11900,27,02-12-2022,2.75,34,4G,Normal Usage
11901,118,07-07-2022,0.67,289,4G,Normal Usage
11902,221,02-11-2023,2.22,75,4G,Normal Usage
11903,231,31-08-2022,2.11,69,4G,Normal Usage
11904,53,14-03-2022,1.66,233,4G,Normal Usage
11905,295,24-04-2023,2,10,4G,Normal Usage
11906,321,15-07-2023,1.69,282,4G,Normal Usage
11907,401,11-04-2022,2.08,23,4G,Normal Usage
11908,233,29-05-2023,3.14,273,4G,Normal Usage
11909,158,26-01-2024,0.29,26,4G,Normal Usage
11910,437,25-06-2022,3.46,53,5G,Normal Usage
11911,269,26-08-2022,0.37,54,4G,Normal Usage
11912,21,28-02-2022,0.17,232,4G,Normal Usage
11913,403,14-05-2024,9.33,276,4G,Normal Usage
11914,53,09-04-2022,7.87,119,4G,Normal Usage
11915,275,20-05-2024,0.16,224,4G,Normal Usage
11916,313,10-05-2023,1.46,57,4G,Normal Usage
11917,281,29-05-2023,0.52,254,5G,Normal Usage
11918,214,25-01-2024,1.66,175,4G,Normal Usage
11919,31,24-10-2022,4.43,53,4G,Normal Usage
11920,337,30-07-2022,7.52,145,4G,Normal Usage
11921,183,03-05-2022,2.51,258,4G,Normal Usage
11922,23,17-08-2022,1.09,151,4G,Normal Usage
11923,32,17-08-2023,2.31,261,5G,Normal Usage
11924,446,18-10-2023,0.93,18,5G,Normal Usage
11925,74,23-01-2023,6.01,170,5G,Normal Usage
11926,10,20-05-2022,5.11,196,4G,Normal Usage
11927,484,25-06-2023,2.04,72,5G,Normal Usage
11928,456,26-01-2023,0.98,84,4G,Normal Usage
11929,54,27-09-2022,0.87,283,5G,Normal Usage
11930,52,29-01-2024,0.08,131,5G,Normal Usage
11931,148,12-01-2022,4.23,119,4G,Normal Usage
11932,160,16-05-2024,1.5,215,4G,Normal Usage
11933,370,24-01-2023,0.98,135,4G,Normal Usage
11934,14,03-12-2022,1.59,115,5G,Normal Usage
11935,178,21-05-2023,4.27,60,4G,Normal Usage
11936,412,16-04-2022,0.33,16,5G,Normal Usage
11937,366,01-02-2022,4.87,33,4G,Normal Usage
11938,500,15-03-2022,5.69,19,4G,Normal Usage
11939,53,20-06-2022,7.33,207,4G,Normal Usage
11940,408,28-04-2024,1.27,161,5G,Normal Usage
11941,335,10-03-2022,0.61,298,4G,Normal Usage
11942,22,23-03-2024,1.17,9,4G,Normal Usage
11943,30,28-12-2022,1.01,93,4G,Normal Usage
11944,191,11-10-2023,0.48,106,4G,Normal Usage
11945,260,09-03-2023,2.34,104,4G,Normal Usage
11946,205,10-04-2022,1.62,70,4G,Normal Usage
11947,59,20-10-2023,5.02,83,5G,Normal Usage
11948,471,09-01-2022,0.08,208,5G,Normal Usage
11949,264,28-07-2023,2.58,258,4G,Normal Usage
11950,466,28-11-2023,3.6,238,5G,Normal Usage
11951,12,29-01-2022,3.56,231,5G,Normal Usage
11952,119,11-06-2024,5.43,281,4G,Normal Usage
11953,415,24-04-2022,3.26,205,4G,Normal Usage
11954,462,07-04-2023,6.57,263,4G,Normal Usage
11955,290,23-05-2022,1.01,184,4G,Normal Usage
11956,338,25-01-2023,1.75,113,4G,Normal Usage
11957,248,24-09-2023,0.04,78,5G,Normal Usage
11958,354,13-11-2023,0.02,49,5G,Normal Usage
11959,127,06-06-2022,0.69,94,4G,Normal Usage
11960,75,01-12-2022,0.27,257,4G,Normal Usage
11961,361,10-05-2024,0.75,61,4G,Normal Usage
11962,204,17-09-2022,0.49,141,5G,Normal Usage
11963,49,23-03-2022,0.07,221,4G,Normal Usage
11964,79,24-01-2024,6,110,4G,Normal Usage
11965,441,17-03-2023,0.02,103,4G,Normal Usage
11966,479,21-06-2022,3.33,14,4G,Normal Usage
11967,241,19-08-2022,0.41,269,4G,Normal Usage
11968,349,21-12-2023,6.08,158,5G,Normal Usage
11969,154,16-03-2022,5.58,156,4G,Normal Usage
11970,274,27-09-2022,2.65,26,5G,Normal Usage
11971,96,17-06-2024,2.79,84,4G,Normal Usage
11972,214,18-09-2023,0.01,8,4G,Normal Usage
11973,294,03-03-2022,10.48,275,4G,High Usage
11974,209,23-05-2024,5.26,226,5G,Normal Usage
11975,343,16-11-2022,5.64,185,5G,Normal Usage
11976,88,12-04-2022,2.69,78,4G,Normal Usage
11977,306,05-03-2023,1.06,215,5G,Normal Usage
11978,264,23-05-2024,5.6,56,4G,Normal Usage
11979,425,23-12-2023,0.86,143,4G,Normal Usage
11980,390,12-09-2022,2.07,66,4G,Normal Usage
11981,325,16-06-2023,0.26,274,5G,Normal Usage
11982,428,24-07-2023,6.38,104,4G,Normal Usage
11983,377,22-04-2022,0.38,187,4G,Normal Usage
11984,320,09-11-2022,0.64,163,4G,Normal Usage
11985,157,06-04-2023,2.04,266,4G,Normal Usage
11986,156,09-12-2023,3.61,50,4G,Normal Usage
11987,139,05-06-2024,2.41,125,4G,Normal Usage
11988,121,07-04-2023,0.66,79,4G,Normal Usage
11989,65,14-05-2024,0,182,5G,Normal Usage
11990,107,02-04-2022,3.54,16,4G,Normal Usage
11991,147,21-02-2022,10.53,169,4G,High Usage
